    13.2188579290949    0    141    141    119    145    141    141    141    117    141    141    145
    13.2219715428956    0    178    178    188    168    188    190    178    188    185    188    170
     13.611681630867    0    249    249    249    206    249    249    249    249    215    249    208
    14.9565134355155    0    424    424    424    423    424    401    424    440    424    423    424
    15.2387451512306    0    233    233    233    208    233    233    240    233    243    233    242
      15.33294966747    0    199    199    171    169    152    171    199    199    199    173    199
    15.3389504520975    0    277    277    250    277    277    277    290    277    277    292    264
     15.472465292984    0    379    379    391    379    357    379    379    379    379    379    351
    15.6894598087031    0    180    180    166    170    157    162    180    190    186    190    190
    15.6913877925912    0    235    235    235    211    235    235    241    235    205    235    204
    15.7146977099899    0    368    368    386    368    351    368    368    368    368    368    356
    15.7198848392256    0    222    201    222    207    222    222    234    222    218    222    237
    15.7812625799466    0    190    190    195    171    158    173    190    194    168    196    193
     15.817485465102    0    226    226    226    209    226    226    212    226    212    226    239
    15.8867316735901    0    228    228    228    215    228    228    238    228    238    228    211
    15.9675513570359    0    205    208    205    212    205    205    206    205    224    205    228
    15.9908072456669    0    283    283    267    283    283    283    295    283    283    259    267
    15.9969617148112    0    242    242    242    247    242    242    220    242    222    242    209
    16.0264787087461    0    212    207    212    214    212    212    219    212    219    212    231
    16.0383809367107    0    221    209    221    216    221    221    233    221    217    221    222
    16.0429349672823    0    253    253    259    253    253    253    258    253    253    276    266
    16.0436499141393    0    246    246    246    210    246    246    217    246    216    246    224
    16.1013949262829    0    399    399    352    399    399    399    399    399    399    399    353
    16.1417580916588    0    211    211    211    230    211    211    228    211    231    211    205
    16.1500926644907    0    442    442    442    424    442    444    442    446    442    444    442
    16.1715209086288    0      0     18      0     25      0     25      0      0     11     14      0
    16.2173269959178    0      1     24      1      0      1     24      6      1     25     25      1
    16.2764905297151    0    373    373    353    373    384    373    373    373    373    373    368
    16.3007145201734    0    176    176    187    174    150    188    176    186    184    186    189
    16.3110100796334    0    240    240    240    245    240    240    245    240    246    240    213
    16.3660134503869    0    131    131    141    107    131    131    131    139    131    131    139
    16.3708372967265    0    149    149    149    111    149    149    149    120    149    149    100
    16.3921432429501    0    126    126    137    104    126    126    126    123    126    126    124
    16.3952617318634    0    356    356    380    356    364    356    356    356    356    356    354
    16.4141127776849    0    257    257    254    257    257    257    259    257    257    278    279
    16.4281710620432    0    127    127    138    110    127    127    127    119    127    127    104
    16.4876569138837    0    291    291    297    291    291    291    257    291    291    255    296
     16.490632037503    0    389    389    396    389    368    389    389    389    389    389    357
    16.4948755054677    0    237    237    237    213    237    237    242    237    244    237    243
    16.5414960265324    0    254    254    278    254    254    254    265    254    254    260    277
    16.5446198478688    0    258    258    266    258    258    258    254    258    258    261    269
    16.5848007412591    0    140    140    103    106    140    140    140    146    140    140    144
    16.5973241060684    0    210    206    210    229    210    210    224    210    230    210    212
     16.597782704487    0    128    128    114    103    128    128    128    105    128    128    112
    16.6087461484925    0    270    270    285    270    270    270    285    270    270    265    271
    16.6118525393287    0    227    227    227    217    227    227    237    227    202    227    240
    16.6149839668361    0    214    219    214    219    214    214    221    214    233    214    221
    16.6245705549212    0     39     39     39     46     39     42      4     39      5     41     39
    16.6621443081137    0    231    231    231    218    231    231    215    231    241    231    200
    16.6686097770996    0    371    371    387    371    370    371    371    371    371    371    358
    16.6690665504405    0    133    133    102    114    133    133    133    104    133    133    108
    16.6941861989574    0    223    218    223    238    223    223    222    223    208    223    216
    16.6996552940734    0    123    124    136    113    123    123    123    137    123    123    135
    16.7221806515206    0      9     17      9     32      9      3     27      9      6     12      9
    16.7312867497543    0    129    129    139    105    129    129    129    124    129    129    137
    16.7324470582314    0    279    279    291    279    279    279    292    279    279    266    272
    16.7414579098497    0    299    299    255    299    299    299    253    299    299    273    273
    16.7420184312837    0    228    228    228    215    228    228    238    228    238    228    211
    16.7597976769236    0    293    293    257    293    293    293    273    293    293    299    270
    16.7669519652032    0    208    203    208    227    208    208    227    208    228    208    214
    16.7688144959111    0      4      5      4     28      4     27      2      4     17      1      4
    16.8167408823816    0     48     48     48      1     48     49     49     48     23     49     48
    16.8258951507461    0     13     22     13      2     13     30     29     13     14     21     13
    16.8261494527129    0    390    390    361    390    393    390    390    390    390    390    359
    16.8289968395433    0    242    242    242    247    242    242    220    242    222    242    209
    16.8564344453848    0    143    143    112    109    143    143    143    109    143    143    147
    16.8571401797942    0    212    207    212    214    212    212    219    212    219    212    231
    16.8615524475144    0    457    457    457    457    478    478    457    480    453    457    457
     16.886946203291    0    221    209    221    216    221    221    233    221    217    221    222
    16.8896279865334    0     46     46     46      4     46      6     48     46      3     47     46
    16.9081836688735    0    415    415    415    400    415    430    415    422    415    434    415
    16.9377055737441    0    149    149    149    111    149    149    149    120    149    149    100
    16.9410685137703    0    103    114    127    112    103    103    103    108    103    103    125
    16.9589052627648    0    294    294    264    294    294    294    260    294    294    272    298
    16.9842665153705    0    202    202    202    221    202    202    216    202    220    202    226
    17.0008405707528    0    105    100    124    115    105    105    105    122    105    105    103
    17.0272419412456    0    360    360    367    360    378    360    360    360    360    360    361
     17.043301333115    0    159    170    150    177    164    169    159    158    176    174    179
    17.0551325246479    0    381    381    392    381    388    381    381    381    381    381    362
    17.0623615729195    0      8      7      8     31      8      2     15      8     13     29      8
    17.0712928043211    0    201    224    201    222    201    201    225    201    213    201    225
    17.0784168258645    0    213    210    213    231    213    213    211    213    232    213    218
    17.0798204036119    0    410    410    410    401    410    410    410    431    410    430    410
     17.085131945851    0    156    165    165    176    178    178    156    176    173    178    157
     17.106649554995    0     45     45     45      5     45     47      8     45     47     46     45
    17.1205910625704    0     19      8     19      3     19      7     32     19     36      7     19
    17.1261608854001    0    110    122    129    116    110    110    110    130    110    110    129
    17.1317887418704    0    136    136    118    108    136    136    136    143    136    136    141
    17.1491492583652    0    404    404    404    402    404    415    404    423    404    427    404
    17.1552844316773    0    276    276    290    276    276    276    261    276    276    291    290
    17.1725550160161    0    214    219    214    219    214    214    221    214    233    214    221
    17.1800921705264    0    127    127    138    110    127    127    127    119    127    127    104
     17.185786967597    0    236    236    236    223    236    236    218    236    221    236    202
    17.1863744755081    0     14      2     14      9     14      1     30     14     32     33     14
    17.2072423641996    0    225    225    225    220    225    225    236    225    223    225    203
    17.2179450973127    0    398    398    371    398    398    398    398    398    398    398    360
    17.2342402885715    0    479    479    479    479    474    491    479    490    456    479    479
    17.2342572501367    0    297    297    268    297    297    297    298    297    297    253    299
    17.2553394998835    0     27     27     27     12     27     35     16     27      9     19     27
    17.2705274467669    0    119    105    134    117    119    119    119    135    119    119    106
    17.2753890673478    0    388    388    363    388    363    388    388    388    388    388    366
    17.2783929968076    0    204    220    204    225    204    204    208    204    226    204    215
    17.2925947996793    0    490    490    490    490    473    467    490    455    458    490    490
    17.3252625958913    0    265    265    256    265    265    265    267    265    265    268    274
    17.3429979827483    0    384    384    359    384    390    384    384    384    384    384    363
    17.3479039556098    0    310    310    310    310    315    310    330    301    300    305    310
    17.3530754306307    0    229    229    229    240    229    229    207    229    239    229    217
    17.3574668318037    0    165    163    182    181    181    181    165    165    178    172    156
    17.3577359717722    0    493    493    493    493    453    470    493    466    454    493    493
     17.362393215989    0    100    121    120    119    100    100    100    111    100    100    101
    17.3628026338532    0    133    133    102    114    133    133    133    104    133    133    108
    17.3747801683219    0     20      1     20     38     20     32     33     20     15     36     20
    17.3839526164679    0     55     51     74     55     51     79     78     55     55     55     55
    17.3942011084399    0    114    109    104    132    114    114    114    121    114    114    102
    17.4081263891382    0     28     28     28      7     28      4     37     28     18     38     28
    17.4158100973858    0     21     16     21     10     21     33     34     21      8     13     21
    17.4266794433383    0    123    124    136    113    123    123    123    137    123    123    135
    17.4310166152996    0    315    315    315    315    314    315    323    320    331    319    315
      17.43622885617    0    274    274    262    274    274    274    263    274    274    290    289
    17.4559098298126    0    387    387    395    387    392    387    387    387    387    387    365
    17.4630277996595    0    176    176    187    174    150    188    176    186    184    186    189
    17.4644105837551    0    367    367    385    367    356    367    367    367    367    367    367
    17.4696289005514    0    487    487    487    487    495    465    487    458    465    487    487
    17.4718822771496    0     18      9     18     37     18     14      1     18     35      4     18
    17.4890753336401    0    220    213    220    237    220    220    232    220    236    220    236
    17.5117669489322    0     13     22     13      2     13     30     29     13     14     21     13
    17.5404608059624    0    223    218    223    238    223    223    222    223    208    223    216
    17.5636696118363    0     46     46     46      4     46      6     48     46      3     47     46
    17.5728225867837    0    207    200    207    226    207    207    226    207    227    207    223
    17.5775119392103    0    105    100    124    115    105    105    105    122    105    105    103
    17.6444086967197    0     38     38     38     45     38     41     43     38     21     18     38
    17.6526905204927    0    256    256    270    256    256    256    277    256    256    252    278
    17.6715301711825    0    373    373    353    373    384    373    373    373    373    373    368
    17.6905968587996    0     40     40     40      6     40     43     44     40      0     42     40
     17.691850629018    0    495    495    495    495    465    468    495    460    499    495    495
    17.7220094890011    0    380    380    350    380    387    380    380    380    380    380    364
    17.7226536330466    0     56     62     70     56     77     72     79     56     56     56     56
    17.7259164801528    0     39     39     39     46     39     42      4     39      5     41     39
    17.7413392501188    0    469    469    469    469    485    458    469    486    455    469    469
    17.7426761476105    0      5      0      5     29      5     28     17      5     12     27      5
    17.7570036214689    0    376    376    366    376    386    376    376    376    376    376    369
    17.7651859071891    0    210    206    210    229    210    210    224    210    230    210    212
    17.7855136140898    0     11      4     11     33     11      5     10     11     30     31     11
    17.8050154386921    0      4      5      4     28      4     27      2      4     17      1      4
     17.816088369872    0     45     45     45      5     45     47      8     45     47     46     45
    17.8214189905652    0     19      8     19      3     19      7     32     19     36      7     19
    17.8278329883407    0    104    106    108    126    104    104    104    126    104    104    110
    17.8279355939973    0    358    358    364    358    365    358    358    358    358    358    350
    17.8464898279245    0    348    348    348    348    348    348    348    302    349    349    348
    17.8465875996344    0    259    259    279    259    259    259    278    259    259    258    280
    17.8538924531463    0     17      6     17     36     17     10     31     17     20     35     17
    17.8555197143999    0     43     43     43      8     43     45     46     43     45     44     43
    17.8560926134588    0    431    431    431    438    431    438    431    401    431    407    431
    17.8721121948382    0     34     34     34     43     34     16     40     34     10      8     34
    17.8724292658382    0    296    296    299    296    296    296    266    296    296    264    250
    17.8904654297006    0    470    470    470    470    456    485    470    461    451    470    470
    17.8958951056906    0     35     35     35     13     35     13     11     35     19     39     35
    17.9172330929908    0    324    324    324    324    304    324    300    337    335    320    324
    17.9230129757914    0    392    392    355    392    394    392    392    392    392    392    396
    17.9340624962489    0    122    123    135    118    122    122    122    136    122    122    134
    17.9527422508135    0    117    117    133    134    117    117    117    133    117    117    107
    18.0162402030952    0    350    350    354    350    375    350    350    350    350    350    375
    18.0215758933432    0    203    221    203    224    203    203    200    203    211    203    227
