    13.2188579290949    0    141    141    147
    13.2219715428956    0    178    178    155
    14.1377423495106    0    373    373    387
    14.6145369403694    0    436    436    436
     15.187442084007    0    285    285    269
    16.1138727639566    0     54     59     73
    18.0231453001318    0    487    487    487
    18.7538126113836    0    257    257    279
    19.2145971780533    0    173    156    165
    19.3459099300392    0     85     85     92
    20.0571242290002    0    388    388    394
    20.3650183154297    0     66     62     85
    20.8077110464177    0     24     20     24
    21.5535026768479    0    159    150    170
    22.4067536462521    0    101    115    126
    22.8398036175421    0     10     23     10
    23.9792481809957    0    163    151    183
    24.3675869711731    0     64     70     69
    25.0159822393476    0    479    479    479
    25.6256624326701    0     68     69     64
    25.6892510130659    0    125    125    136
    26.1176455411182    0    105    110    104
    26.1239461288773    0    117    112    133
    26.2366687319876    0     61     74     82
    26.5120008830452    0     59     73     58
     26.662880000904    0    121    111    135
    26.9841297825751    0    206    200    206
    27.0496374670845    0    101    115    126
    27.0593785175421    0    109    116    128
    27.1203497433296    0    119    120    116
    27.1679263274372    0    110    114    129
    27.2073376907071    0    114    117    132
    27.2686208729976    0    154    158    178
    27.3477026748939    0    102    113    123
    27.3478378119313    0    223    205    223
    27.4578311837251    0    157    155    179
     27.494914746542    0    164    153    168
    27.5564547942084    0    173    156    165
    27.5849337162189    0    161    157    181
    27.7406002710212    0    151    154    176
    27.9443599579545    0    166    159    184
    28.0069193867663    0    158    160    180
    28.0629042630628    0    120    119    105
    28.1269328342698    0    116    121    124
    28.1825185169325    0    118    118    134
    28.2171251566152    0    224    201    224
    28.2492222980119    0    253    253    254
    28.3050749078879    0    171    166    185
    28.3712776536323    0    205    209    205
     28.591101134567    0    150    161    175
    28.6271024019133    0    200    203    200
    28.7044764186731    0    169    164    163
    28.7066479785842    0    218    204    218
    28.8527539090719    0    165    167    169
    28.9222267180621    0    172    162    152
    29.0025933211548    0    212    202    212
    29.0644776836875    0    216    207    216
     29.075344710321    0    213    212    213
    29.1342919107785    0    124    123    100
    29.1552938073883    0    153    163    177
    29.2433881030108    0    168    165    151
    29.2742866158486    0    223    205    223
     29.291232509436    0    214    211    214
    29.3689056678902    0    156    168    154
    29.4110322266416    0    122    122    118
    29.4118858863539    0    219    206    219
    29.4164366198005    0    208    208    208
    29.4295117338371    0    170    169    166
    29.4996315374442    0     23      0     23
    29.5599307209583    0    211    213    211
    29.6856626588822    0    123    124    114
    29.6915521020084    0    205    209    205
    29.7373314287224    0    201    210    201
     29.749230390663    0      8      1      8
    29.7585813929514    0    171    166    185
    29.8489268764074    0    279    279    288
    29.8814686501024    0    297    297    255
    29.9661891788602    0    217    215    217
    30.0687270587891    0    152    170    159
    30.1314275956794    0    165    167    169
    30.1846332775515    0    213    212    213
    30.2421008721379    0    204    214    204
      30.24894902011    0    196    196    171
    30.2503426205629    0    124    123    100
    30.2736900524452    0    260    260    253
    30.3956255907831    0    216    207    216
     30.405599636229    0    252    252    258
    30.4786300933635    0    209    217    209
    30.5182870060342    0    221    218    221
    30.5351143616197    0    467    467    467
    30.5674924405482    0      6      2      6
    30.5803530307806    0    214    211    214
    30.7198209504397    0    269    269    262
      30.85761966034    0    156    168    154
    31.1169990191073    0    289    289    263
    31.1383109285597    0      5      3      5
     31.179016943251    0     23      0     23
    31.2125363153575    0    202    216    202
    31.2172842907063    0    211    213    211
    31.2312024688202    0    258    258    257
    31.3117640342075    0    175    175    172
    31.3761282407513    0     78     78     66
     31.448484976181    0      8      1      8
    31.6839071537943    0     80     80     67
    31.7253330415083    0    275    275    265
     31.756431629329    0    419    419    419
    31.7734218029599    0    286    286    264
    31.8273058025178    0     91     91     68
     31.865109902161    0    217    215    217
     31.908560365101    0    291    291    256
    32.0307945507527    0    160    172    173
    32.0737312142751    0    383    383    350
    32.2155786867182    0    278    278    261
    32.2486436485667    0    263    263    267
    32.2803487393497    0    123    124    114
    32.3330827412441    0    268    268    259
    32.4024557430345    0    259    259    260
    32.4505773517463    0    396    396    352
    32.4517554784464    0    287    287    266
     32.575966553504    0    392    392    355
    32.5860285935801    0    209    217    209
    32.6340960739523    0    262    262    268
    32.6378757281102    0    378    378    351
    32.7163839055703    0    349    349    349
    32.7697543676429    0     92     92     72
    32.8057958675764    0    221    218    221
    32.8714113981933    0    380    380    353
    32.9417946725884    0    269    269    262
    32.9777211004883    0    289    289    263
    32.9825323529704    0    108    101    101
    32.9857944248269    0    204    214    204
    33.0040615473329    0    285    285    269
    33.0520381564213    0    152    170    159
    33.1639150175748    0    275    275    265
    33.3155211878425    0    361    361    356
    33.3359101902113    0    277    277    270
     33.352091435295    0    286    286    264
    33.3611834158856    0    382    382    354
     33.541355060618    0    193    193    174
    33.5460499696336    0      6      2      6
    33.7553737788692    0    365    365    357
     33.775151712918    0    202    216    202
    33.8404547856326    0    263    263    267
     33.943471623871    0    396    396    352
    33.9868055380521    0    392    392    355
    34.0016795492764    0      5      3      5
    34.0156594784394    0    146    146    102
    34.3756647004436    0     92     92     72
    34.4636908529822    0    287    287    266
    34.5332864442185    0    380    380    353
    34.5519755468976    0    262    262    268
    34.6454765240188    0     20      4     20
    34.8136655485614    0    215    219    215
    35.0279110886568    0    277    277    270
    35.0404076107254    0    361    361    356
    35.1373283048858    0    167    171    158
    35.2515686957355    0     70     61     71
    35.4828886408749    0    284    284    271
    35.5748666564638    0    193    193    174
     35.737085353072    0    382    382    354
    35.7667536397798    0    365    365    357
    35.8548306983702    0    285    285    269
    36.3206497179865    0    392    392    355
     36.489184747499    0    146    146    102
    36.6896936930196    0     17      5     17
    36.7471747042236    0     92     92     72
    36.7679950383256    0    369    369    358
    37.1188695500594    0    371    371    359
    37.2342829046971    0    277    277    270
    37.3856204289097    0    104    104    103
    37.3893990159793    0    372    372    361
    37.6815919167435    0    138    138    106
    38.2290279735163    0    284    284    271
     38.349760530044    0     54     59     73
    38.3951493174471    0    374    374    360
    38.5912220495511    0    126    126    107
    38.7699329752279    0    395    395    362
    38.9939349728401    0    422    422    422
    39.0974342701107    0    241    241    241
    39.6588259425927    0    193    193    174
    39.8951662315936    0    364    364    363
    40.5223060115799    0     76     76     74
    40.6005465741205    0    185    185    150
    40.6381015517098    0    359    359    364
     40.706211827527    0    369    369    358
    40.8852152191813    0    371    371    359
    40.9502018865488    0    115    100    108
    41.0622633416779    0    138    138    106
    41.1807100357681    0    353    353    366
    41.2652201262453    0     30     30     30
    41.4990075628812    0    384    384    365
    41.8076840335415    0    372    372    361
    41.9032130002303    0    131    131    109
    42.4971597194776    0    399    399    367
    42.6193744612615    0     76     76     74
    42.9025180299783    0    359    359    364
    43.2913766823669    0    185    185    150
    43.4468376616627    0    144    144    111
    43.6935659425009    0    364    364    363
    43.8830127083349    0    329    329    329
    43.9206726097506    0    393    393    368
     43.921867729717    0    126    126    107
    43.9600007964355    0    115    100    108
    43.9933903161075    0    136    136    110
    44.2870920857557    0    395    395    362
    44.3605346389752    0    355    355    369
    44.4793763020793    0    384    384    365
    44.5911811733762    0    353    353    366
    44.6618137466219    0    354    354    370
     44.746767627787    0    123    124    114
     44.784956873124    0    111    102    112
    44.9571482019275    0    358    358    371
    44.9655769735879    0    251    251    272
    45.0505457094482    0     96     96     50
    45.0646471746689    0    174    173    186
    45.1012736787777    0    199    199    153
     45.102320595641    0    399    399    367
    45.3104855299372    0    168    165    151
    45.3119495737998    0    271    271    273
     45.322261187085    0    145    145    115
    45.5135101347153    0     67     51     51
    45.5336379845057    0      2     11      2
